山东电信,#genre#
NewTV 超级综艺,http://39.134.65.78:80/wh7f454c46tw1722648755_566757033/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8?icpid=88888888&RTS=1554599495&from=1&hms_devid=128
广东卫视高清,http://39.134.65.65:80/wh7f454c46tw1723511486_1854116323/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225736/index.m3u8?icpid=88888888&RTS=1554599496&from=1&hms_devid=125
广东卫视高清,http://39.134.65.2:80/wh7f454c46tw1852799756_-1080836071/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225699/index.m3u8?icpid=88888888&RTS=1554599625&from=1&hms_devid=11
NewTV 古装剧场,http://39.134.65.85:80/wh7f454c46tw1724821207_96117689/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8?icpid=88888888&RTS=1554599497&from=1&hms_devid=130
CCTV-13,http://39.134.65.89:80/wh7f454c46tw1725693017_-1960204059/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225599/index.m3u8?icpid=88888888&RTS=1554599498&from=1&hms_devid=134
CCTV-14,http://39.134.65.81:80/wh7f454c46tw1726758354_-582585988/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225600/index.m3u8?icpid=88888888&RTS=1554599499&from=1&hms_devid=124
CCTV15音乐,http://39.134.65.75:80/wh7f454c46tw1727775879_1528132052/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225723/index.m3u8?icpid=88888888&RTS=1554599500&from=1&hms_devid=127
CCTV15音乐,http://39.134.65.89:80/wh7f454c46tw1806647673_1660667883/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225721/index.m3u8?icpid=88888888&RTS=1554599579&from=1&hms_devid=134
CCTV15音乐,http://39.134.65.65:80/wh7f454c46tw1864676349_-557838561/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225726/index.m3u8?icpid=88888888&RTS=1554599637&from=1&hms_devid=125
黑龙江卫视高清,http://39.134.65.81:80/wh7f454c46tw1728891575_-1930689812/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225658/index.m3u8?icpid=88888888&RTS=1554599501&from=1&hms_devid=124
黑龙江卫视高清,http://39.134.65.9:80/wh7f454c46tw1769052896_-1564264653/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225640/index.m3u8?icpid=88888888&RTS=1554599541&from=1&hms_devid=14
湖北卫视高清,http://39.134.65.8:80/wh7f454c46tw1729990388_847523881/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8?icpid=88888888&RTS=1554599502&from=1&hms_devid=14
湖北卫视高清,http://39.134.65.82:80/wh7f454c46tw1731150871_594266633/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225705/index.m3u8?icpid=88888888&RTS=1554599503&from=1&hms_devid=137
优漫卡通,http://39.134.65.5:80/wh7f454c46tw1733608636_1684221022/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8?icpid=88888888&RTS=1554599506&from=1&hms_devid=4
NewTV 精品纪录,http://39.134.65.2:80/wh7f454c46tw1734755679_896258777/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8?icpid=88888888&RTS=1554599507&from=1&hms_devid=11
北京卫视高清,http://39.135.135.81:80/wh7f454c46tw1737839898_639983344/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8?icpid=88888888&RTS=1554599510&from=1&hms_devid=690
北京卫视高清,http://39.134.65.75:80/wh7f454c46tw1879117496_564389703/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225701/index.m3u8?icpid=88888888&RTS=1554599651&from=1&hms_devid=127
CCTV-11,http://39.134.65.7:80/wh7f454c46tw1736895264_-839369804/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8?icpid=88888888&RTS=1554599509&from=1&hms_devid=29
NewTV 明星大片,http://39.134.65.7:80/wh7f454c46tw1738936394_2033607545/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8?icpid=88888888&RTS=1554599511&from=1&hms_devid=29
天津卫视,http://39.134.65.87:80/wh7f454c46tw1740171742_-469880542/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225648/index.m3u8?icpid=88888888&RTS=1554599512&from=1&hms_devid=129
深圳卫视高清,http://39.135.135.27:80/wh7f454c46tw1896753811_1390968508/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8?icpid=88888888&RTS=1554599669&from=1&hms_devid=705
CCTV中视购物,http://39.134.65.88:80/wh7f454c46tw1742495272_1441009600/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225709/index.m3u8?icpid=88888888&RTS=1554599515&from=1&hms_devid=134
NewTV 欢乐剧场,http://39.135.135.81:80/wh7f454c46tw1744894462_1818032107/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8?icpid=88888888&RTS=1554599517&from=1&hms_devid=690
CCTV9高清,http://39.135.135.35:80/wh7f454c46tw1747233213_-873787546/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8?icpid=88888888&RTS=1554599519&from=1&hms_devid=691
NewTV 精品电影,http://39.134.65.4:80/wh7f454c46tw1749080918_-1055122425/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225667/index.m3u8?icpid=88888888&RTS=1554599521&from=1&hms_devid=4
NewTV 东北热剧,http://39.135.135.35:80/wh7f454c46tw1751026922_1159821621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?icpid=88888888&RTS=1554599523&from=1&hms_devid=691
CCTV-5+HD,http://39.134.65.2:80/wh7f454c46tw1753176804_334703569/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8?icpid=88888888&RTS=1554599525&from=1&hms_devid=11
江苏卫视高清,http://39.134.65.74:80/wh7f454c46tw1754557106_1899844299/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225698/index.m3u8?icpid=88888888&RTS=1554599527&from=1&hms_devid=127
江苏卫视高清,http://39.134.65.69:80/wh7f454c46tw1776276345_-59359429/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8?icpid=88888888&RTS=1554599548&from=1&hms_devid=133
NewTV 军旅剧场,http://39.134.65.80:80/wh7f454c46tw1755892000_-1275912247/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8?icpid=88888888&RTS=1554599528&from=1&hms_devid=124
NewTV 健康有约,http://39.134.65.66:80/wh7f454c46tw1756984900_1336875915/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8?icpid=88888888&RTS=1554599529&from=1&hms_devid=126
东方卫视高清,http://39.134.65.66:80/wh7f454c46tw1757988775_378791388/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225700/index.m3u8?icpid=88888888&RTS=1554599530&from=1&hms_devid=126
电影,http://39.135.135.39:80/wh7f454c46tw1758952165_328384403/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8?icpid=88888888&RTS=1554599531&from=1&hms_devid=674
东方卫视,http://39.134.65.88:80/wh7f454c46tw1760039064_-1515786664/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225647/index.m3u8?icpid=88888888&RTS=1554599532&from=1&hms_devid=134
CCTV11戏曲,http://39.134.65.88:80/wh7f454c46tw1761383758_1180262128/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225722/index.m3u8?icpid=88888888&RTS=1554599533&from=1&hms_devid=134
CCTV11戏曲,http://39.134.65.9:80/wh7f454c46tw1771352593_-319192960/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225724/index.m3u8?icpid=88888888&RTS=1554599543&from=1&hms_devid=14
山东卫视高清,http://39.135.135.65:80/wh7f454c46tw1790746964_-1279074093/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225737/index.m3u8?icpid=88888888&RTS=1554599563&from=1&hms_devid=680
哈哈炫动,http://39.134.65.88:80/wh7f454c46tw1763432674_-1165825126/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8?icpid=88888888&RTS=1554599535&from=1&hms_devid=134
山西卫视,http://39.134.65.6:80/wh7f454c46tw1764443977_-1037536554/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8?icpid=88888888&RTS=1554599536&from=1&hms_devid=29
NewTV 电竞,http://39.134.65.82:80/wh7f454c46tw1765294989_1334347791/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225712/index.m3u8?icpid=88888888&RTS=1554599537&from=1&hms_devid=137
NewTV 电竞,http://39.134.65.82:80/wh7f454c46tw1848497821_-1128520581/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225713/index.m3u8?icpid=88888888&RTS=1554599621&from=1&hms_devid=137
NewTV 电竞,http://39.134.65.75:80/wh7f454c46tw1874103717_-1354686268/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8?icpid=88888888&RTS=1554599646&from=1&hms_devid=127
浙江卫视高清,http://39.134.65.5:80/wh7f454c46tw1839568625_786341237/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8?icpid=88888888&RTS=1554599612&from=1&hms_devid=4
辽宁卫视,http://39.134.65.6:80/wh7f454c46tw1767079373_1192259134/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8?icpid=88888888&RTS=1554599539&from=1&hms_devid=29
NewTV 超级电视剧,http://39.134.65.77:80/wh7f454c46tw1767967295_-1135528992/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8?icpid=88888888&RTS=1554599540&from=1&hms_devid=131
新疆卫视,http://39.134.65.3:80/wh7f454c46tw1770457061_973099957/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8?icpid=88888888&RTS=1554599542&from=1&hms_devid=11
家有购物,http://39.134.65.84:80/wh7f454c46tw1772527128_-1439966783/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225682/index.m3u8?icpid=88888888&RTS=1554599545&from=1&hms_devid=130
CCTV14高清,http://39.135.135.36:80/wh7f454c46tw1774882669_697216759/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8?icpid=88888888&RTS=1554599547&from=1&hms_devid=683
CCTV-5HD,http://39.134.65.89:80/wh7f454c46tw1777448638_1767958636/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225591/index.m3u8?icpid=88888888&RTS=1554599549&from=1&hms_devid=134
CCTV3,http://39.135.135.61:80/wh7f454c46tw1778312252_-2089330145/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225606/index.m3u8?icpid=88888888&RTS=1554599550&from=1&hms_devid=677
﻿CCTV-1HD,http://39.134.65.5:80/wh7f454c46tw1779189724_-426919067/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225587/index.m3u8?icpid=88888888&RTS=1554599551&from=1&hms_devid=4
NewTV 海外剧场,http://39.134.65.68:80/wh7f454c46tw1780045664_-196684341/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8?icpid=88888888&RTS=1554599552&from=1&hms_devid=133
天津卫视高清,http://39.135.135.36:80/wh7f454c46tw1801413387_-2044345193/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8?icpid=88888888&RTS=1554599573&from=1&hms_devid=683
贵州卫视,http://39.134.65.79:80/wh7f454c46tw1782735979_-767307410/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8?icpid=88888888&RTS=1554599555&from=1&hms_devid=128
CCTV-9HD,http://39.134.65.66:80/wh7f454c46tw1783826508_940850315/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225595/index.m3u8?icpid=88888888&RTS=1554599556&from=1&hms_devid=126
CCTV5+高清,http://39.134.65.89:80/wh7f454c46tw1784707858_1577868271/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225689/index.m3u8?icpid=88888888&RTS=1554599557&from=1&hms_devid=134
湖南卫视高清,http://39.134.65.7:80/wh7f454c46tw1786065177_-617449761/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8?icpid=88888888&RTS=1554599558&from=1&hms_devid=29
宁夏卫视,http://39.134.65.6:80/wh7f454c46tw1787460489_45737454/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8?icpid=88888888&RTS=1554599559&from=1&hms_devid=29
NewTV 动作电影,http://39.134.65.64:80/wh7f454c46tw1788616257_998076752/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8?icpid=88888888&RTS=1554599561&from=1&hms_devid=125
内蒙古卫视,http://39.134.65.82:80/wh7f454c46tw1789473851_927917788/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8?icpid=88888888&RTS=1554599561&from=1&hms_devid=137
上海纪实HD,http://39.134.65.86:80/wh7f454c46tw1791807411_-1987553314/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8?icpid=88888888&RTS=1554599564&from=1&hms_devid=129
CCTV-4,http://39.135.135.62:80/wh7f454c46tw1793005299_-1079022645/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225590/index.m3u8?icpid=88888888&RTS=1554599565&from=1&hms_devid=699
CCTV4高清,http://39.134.65.70:80/wh7f454c46tw1793913244_-359521471/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225725/index.m3u8?icpid=88888888&RTS=1554599566&from=1&hms_devid=135
甘肃卫视,http://39.134.65.66:80/wh7f454c46tw1795052499_2123886623/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8?icpid=88888888&RTS=1554599567&from=1&hms_devid=126
NewTV 超级电影,http://39.134.65.2:80/wh7f454c46tw1796008427_-1232498779/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8?icpid=88888888&RTS=1554599568&from=1&hms_devid=11
凤凰卫视中文,http://39.134.65.2:80/wh7f454c46tw1796890703_-1975515285/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225684/index.m3u8?icpid=88888888&RTS=1554599569&from=1&hms_devid=11
NewTV 农业致富,http://39.134.65.76:80/wh7f454c46tw1797746246_513080737/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8?icpid=88888888&RTS=1554599570&from=1&hms_devid=131
吉林卫视,http://39.134.65.87:80/wh7f454c46tw1798610632_-288919134/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8?icpid=88888888&RTS=1554599571&from=1&hms_devid=129
CCTV8,http://39.135.135.7:80/wh7f454c46tw1799476779_-134792202/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225608/index.m3u8?icpid=88888888&RTS=1554599571&from=1&hms_devid=675
东南卫视,http://39.134.65.77:80/wh7f454c46tw1800358010_1676982389/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8?icpid=88888888&RTS=1554599572&from=1&hms_devid=131
NewTV 动画王国,http://39.134.65.71:80/wh7f454c46tw1802519123_-1211386025/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8?icpid=88888888&RTS=1554599575&from=1&hms_devid=135
重庆卫视,http://39.134.65.66:80/wh7f454c46tw1804581729_1240695548/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8?icpid=88888888&RTS=1554599577&from=1&hms_devid=126
四川卫视,http://39.134.65.65:80/wh7f454c46tw1805466217_-846456401/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225621/index.m3u8?icpid=88888888&RTS=1554599577&from=1&hms_devid=125
凤凰卫视资讯,http://39.134.65.78:80/wh7f454c46tw1810841582_573630225/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225686/index.m3u8?icpid=88888888&RTS=1554599583&from=1&hms_devid=128
江西卫视高清,http://39.134.65.84:80/wh7f454c46tw1838465728_-1626557180/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225615/index.m3u8?icpid=88888888&RTS=1554599610&from=1&hms_devid=130
西藏卫视,http://39.134.65.85:80/wh7f454c46tw1812728176_-1797281553/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8?icpid=88888888&RTS=1554599585&from=1&hms_devid=130
北京纪实高清,http://39.134.65.4:80/wh7f454c46tw1813901428_-1715003084/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8?icpid=88888888&RTS=1554599586&from=1&hms_devid=4
CCTV-12,http://39.134.65.74:80/wh7f454c46tw1816202225_-1916743725/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225598/index.m3u8?icpid=88888888&RTS=1554599588&from=1&hms_devid=127
CCTV6,http://39.135.135.67:80/wh7f454c46tw1817117021_1764723209/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225607/index.m3u8?icpid=88888888&RTS=1554599589&from=1&hms_devid=671
NewTV 金牌综艺,http://39.134.65.82:80/wh7f454c46tw1819649411_659741418/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8?icpid=88888888&RTS=1554599592&from=1&hms_devid=137
安多卫视,http://39.134.65.79:80/wh7f454c46tw1821010851_1898234101/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8?icpid=88888888&RTS=1554599593&from=1&hms_devid=128
广东卫视,http://39.134.65.64:80/wh7f454c46tw1822184185_-1436960065/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225641/index.m3u8?icpid=88888888&RTS=1554599594&from=1&hms_devid=125
NewTV 军事评论,http://39.134.65.69:80/wh7f454c46tw1826525686_48064986/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8?icpid=88888888&RTS=1554599599&from=1&hms_devid=133
CCTV5高清,http://39.135.135.28:80/wh7f454c46tw1828654417_135418079/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8?icpid=88888888&RTS=1554599601&from=1&hms_devid=704
CCTV12高清,http://39.135.135.70:80/wh7f454c46tw1829513060_732052264/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8?icpid=88888888&RTS=1554599602&from=1&hms_devid=686
NewTV 超级体育,http://39.134.65.72:80/wh7f454c46tw1831306733_-351349546/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8?icpid=88888888&RTS=1554599603&from=1&hms_devid=132
深圳卫视,http://39.134.65.88:80/wh7f454c46tw1832311046_-1916502587/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225645/index.m3u8?icpid=88888888&RTS=1554599604&from=1&hms_devid=134
广西卫视,http://39.134.65.80:80/wh7f454c46tw1833769717_-1489286088/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8?icpid=88888888&RTS=1554599606&from=1&hms_devid=124
旅游卫视,http://39.134.65.75:80/wh7f454c46tw1835279776_1188296066/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8?icpid=88888888&RTS=1554599607&from=1&hms_devid=127
北京卫视,http://39.134.65.88:80/wh7f454c46tw1836644757_931187073/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225651/index.m3u8?icpid=88888888&RTS=1554599609&from=1&hms_devid=134
NewTV 中国功夫,http://39.134.65.85:80/wh7f454c46tw1840439900_-1116310936/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8?icpid=88888888&RTS=1554599612&from=1&hms_devid=130
NewTV 潮妈辣婆,http://39.134.65.81:80/wh7f454c46tw1843139764_1553247970/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8?icpid=88888888&RTS=1554599615&from=1&hms_devid=124
山东教育卫视,http://39.134.65.82:80/wh7f454c46tw1844698110_-42250108/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8?icpid=88888888&RTS=1554599617&from=1&hms_devid=137
CCTV-2,http://39.135.135.45:80/wh7f454c46tw1847153581_1346583337/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8?icpid=88888888&RTS=1554599619&from=1&hms_devid=670
CCTV-10,http://39.134.65.2:80/wh7f454c46tw1850172766_656739082/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225596/index.m3u8?icpid=88888888&RTS=1554599622&from=1&hms_devid=11
陕西卫视,http://39.134.65.3:80/wh7f454c46tw1851916841_1862920757/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8?icpid=88888888&RTS=1554599624&from=1&hms_devid=11
CCTV10高清,http://39.135.135.79:80/wh7f454c46tw1853683378_-322509916/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8?icpid=88888888&RTS=1554599626&from=1&hms_devid=703
风尚购物,http://39.134.65.67:80/wh7f454c46tw1854976126_-349078406/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225679/index.m3u8?icpid=88888888&RTS=1554599627&from=1&hms_devid=126
CCTV-15,http://39.134.65.5:80/wh7f454c46tw1856642347_680427276/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8?icpid=88888888&RTS=1554599629&from=1&hms_devid=4
NewTV 炫舞未来,http://39.134.65.80:80/wh7f454c46tw1858340058_-1098694147/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8?icpid=88888888&RTS=1554599630&from=1&hms_devid=124
CGTN,http://39.134.65.76:80/wh7f454c46tw1861327915_-761632205/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8?icpid=88888888&RTS=1554599633&from=1&hms_devid=131
CGTN纪录,http://39.134.65.66:80/wh7f454c46tw1862316208_-487580546/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225602/index.m3u8?icpid=88888888&RTS=1554599634&from=1&hms_devid=126
云南卫视,http://39.134.65.64:80/wh7f454c46tw1863350411_1077288396/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225636/index.m3u8?icpid=88888888&RTS=1554599635&from=1&hms_devid=125
浙江卫视,http://39.134.65.6:80/wh7f454c46tw1867793030_2052193555/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225643/index.m3u8?icpid=88888888&RTS=1554599640&from=1&hms_devid=29
CCTV-7,http://39.134.65.66:80/wh7f454c46tw1869090469_1007444152/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225593/index.m3u8?icpid=88888888&RTS=1554599641&from=1&hms_devid=126
安徽卫视高清,http://39.135.135.60:80/wh7f454c46tw1870142179_-1304028265/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225727/index.m3u8?icpid=88888888&RTS=1554599642&from=1&hms_devid=677
NewTV 家庭剧场,http://39.135.135.21:80/wh7f454c46tw1870999436_48956355/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8?icpid=88888888&RTS=1554599643&from=1&hms_devid=678
康巴卫视,http://39.134.65.65:80/wh7f454c46tw1872062462_-1615657859/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8?icpid=88888888&RTS=1554599644&from=1&hms_devid=125
山东卫视,http://39.134.65.67:80/wh7f454c46tw1875129106_-1928776470/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225650/index.m3u8?icpid=88888888&RTS=1554599647&from=1&hms_devid=126
江苏卫视,http://39.134.65.75:80/wh7f454c46tw1877083610_-979874251/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225644/index.m3u8?icpid=88888888&RTS=1554599649&from=1&hms_devid=127
NewTV 惊悚悬疑,http://39.134.65.88:80/wh7f454c46tw1880277418_-1631196878/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8?icpid=88888888&RTS=1554599652&from=1&hms_devid=134
青海卫视,http://39.134.65.77:80/wh7f454c46tw1881278384_104468969/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8?icpid=88888888&RTS=1554599653&from=1&hms_devid=131
CCTV7高清,http://39.135.135.22:80/wh7f454c46tw1882204598_-1795601636/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8?icpid=88888888&RTS=1554599654&from=1&hms_devid=698
NewTV 精品体育,http://39.134.65.88:80/wh7f454c46tw1892412357_-455729825/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8?icpid=88888888&RTS=1554599664&from=1&hms_devid=134
NewTV 搏击,http://39.134.65.64:80/wh7f454c46tw1893525708_2141550803/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8?icpid=88888888&RTS=1554599666&from=1&hms_devid=125
安徽卫视,http://39.134.65.81:80/wh7f454c46tw1894395829_-408013499/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225631/index.m3u8?icpid=88888888&RTS=1554599666&from=1&hms_devid=124
NewTV 精品大剧,http://39.134.65.85:80/wh7f454c46tw1895257665_-918154198/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8?icpid=88888888&RTS=1554599667&from=1&hms_devid=130
金鹰卡通,http://39.134.65.4:80/wh7f454c46tw1897967256_-314004057/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8?icpid=88888888&RTS=1554599670&from=1&hms_devid=4
河北卫视,http://39.134.65.70:80/wh7f454c46tw1899196348_-251557124/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8?icpid=88888888&RTS=1554599671&from=1&hms_devid=135


内蒙联通,#genre#
CCTV-1FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240127_1/encoder/0/playlist.m3u8
CCTV-2FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240244_1/encoder/0/playlist.m3u8
CCTV-3FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240245_1/encoder/0/playlist.m3u8
CCTV-4FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240316_1/encoder/0/playlist.m3u8
CCTV-5FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240246_1/encoder/0/playlist.m3u8
CCTV-5+FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240128_1/encoder/0/playlist.m3u8
CCTV-6FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240247_1/encoder/0/playlist.m3u8
CCTV-7FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240248_1/encoder/0/playlist.m3u8
CCTV-8FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240249_1/encoder/0/playlist.m3u8
CCTV-9FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240250_1/encoder/0/playlist.m3u8
CCTV-10FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240251_1/encoder/0/playlist.m3u8
CCTV-12FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240252_1/encoder/0/playlist.m3u8
CCTV-14FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240253_1/encoder/0/playlist.m3u8
CETV-1FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240302_1/encoder/0/playlist.m3u8
IPTV-5+FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240281_1/encoder/0/playlist.m3u8
北京卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240129_1/encoder/0/playlist.m3u8
东方卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240242_1/encoder/0/playlist.m3u8
湖南卫视FHD,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240130_1/encoder/0/playlist.m3u8
